COBERTURA_NETA,Casos_Zika,DESERCIÓN,Lluvia-14d-prev,Lluvia-21d-prev,Lluvia-7d-prev,MORTALIDAD_INFANTIL_POR_MIL_NACIDOS,NAME,NBI,POBLACIÓN_5_16,SEDES_CONECTADAS_A_INTERNET,TASA_MATRICULACIÓN_5_16
110.55,0,1.22,222,0,24,15.88,Colombia-Boyaca-Turmeque,32.11,1384,22.22,110.55
90.72,0,1.79,222,0,24,16.5,Colombia-Boyaca-Tuta,32.46,2188,11.11,90.72
125.71,0,1.63,181,15,258,21.1,Colombia-Boyaca-Tutaza,46.68,319,30.0,125.71
73.81,0,2.4,284,2,147,20.25,Colombia-Cundinamarca-Ubala,49.47,2509,39.62,73.81
97.32,0,2.34,284,2,147,14.25,Colombia-Cundinamarca-Ubaque,32.15,1194,45.45,97.32
74.41,0,2.14,2,0,12,15.43,Colombia-Valle_Del_Cauca-Ulloa,23.4,1051,21.43,74.41
51.49,0,1.64,222,0,24,17.87,Colombia-Boyaca-Umbita,47.36,2756,66.67,51.49
69.25,0,1.49,49,7,58,15.49,Colombia-Cundinamarca-Une,28.17,1909,76.92,69.25
76.7,0,10.84,12,0,2,27.6,Colombia-Choco-Unguia,60.63,4163,22.86,76.7
49.76,0,4.84,0,0,9,26.79,Colombia-Choco-Union_Panamericana,53.39,2876,70.0,49.76
77.03,1,5.69,3,3,0,23.38,Colombia-Antioquia-Uramita,63.59,1911,47.22,77.03
46.65,0,8.62,51,9,44,37.3,Colombia-Meta-Uribe,50.47,3867,2.17,46.65
62.08,0,1.52,224,0,45,53.81,Colombia-La_Guajira-Uribia,96.05,49399,50.0,62.08
60.72,0,3.19,3,3,0,18.44,Colombia-Antioquia-Urrao,40.2,10508,10.84,60.72
45.84,0,4.62,234,0,24,13.46,Colombia-La_Guajira-Urumita,62.98,3942,20.0,45.84
77.32,1,2.64,75,3,9,18.05,Colombia-Atlantico-Usiacuri,43.28,2011,100.0,77.32
63.19,1,2.0,34,0,51,13.48,Colombia-Cundinamarca-Utica,42.7,1016,0.0,63.19
65.15,0,5.34,0,5,6,30.51,Colombia-Antioquia-Valdivia,54.49,5834,18.52,65.15
83.67,0,3.12,13,2,0,29.4,Colombia-Cordoba-Valencia,76.17,11264,28.57,83.67
107.6,0,1.5,465,0,39,19.61,Colombia-Santander-Valle_de_San_Jose,29.35,934,30.77,107.82
70.38,1,4.07,2,0,12,27.97,Colombia-Tolima-Valle_de_San_Juan,48.74,1519,52.63,70.38
51.99,2,3.52,0,0,1,27.18,Colombia-Putumayo-Valle_del_Guamuez,39.16,13698,37.65,52.0
87.24,22,4.15,234,0,24,15.37,Colombia-Cesar-Valledupar,32.74,109431,63.1,87.44
49.39,0,2.4,16,0,22,20.18,Colombia-Caqueta-Valparaiso,26.25,3140,11.32,49.39
70.06,5,2.83,15,1,17,20.61,Colombia-Antioquia-Valparaiso,26.25,1386,80.0,70.06
119.58,0,8.16,62,2,23,15.41,Colombia-Antioquia-Vegachi,46.33,2390,43.33,119.58
84.49,0,3.74,465,0,39,17.61,Colombia-Santander-Velez,34.05,4488,19.61,84.49
57.51,1,2.69,49,7,58,31.29,Colombia-Tolima-Venadillo,34.92,4361,30.77,57.51
140.03,0,1.95,222,0,24,15.3,Colombia-Cundinamarca-Venecia,25.05,632,5.56,140.03
87.43,0,7.89,15,1,17,15.54,Colombia-Antioquia-Venecia,25.05,2521,100.0,87.43
81.33,0,3.35,222,0,24,14.54,Colombia-Boyaca-Ventaquemada,28.45,3829,31.82,81.33
63.52,0,3.08,34,0,51,25.47,Colombia-Cundinamarca-Vergara,52.14,1590,40.0,63.52
89.22,1,9.39,0,0,10,18.1,Colombia-Valle_Del_Cauca-Versalles,18.95,1364,13.64,89.22
50.34,0,0.97,301,1,182,20.23,Colombia-Santander-Vetas,20.8,588,16.67,50.34
84.48,0,0.67,49,7,58,17.23,Colombia-Cundinamarca-Viani,30.86,844,26.67,84.48
106.04,2,4.64,34,0,51,17.16,Colombia-Caldas-Victoria,30.66,1721,25.0,106.04
0.0,0,2.52,3,3,0,37.07,Colombia-Antioquia-Vigia_del_Fuerte,68.35,1238,29.17,0.0
99.69,1,2.14,0,0,43,13.25,Colombia-Valle_Del_Cauca-Vijes,21.15,1919,5.26,99.69
60.0,0,0.32,294,0,39,29.44,Colombia-Norte_Santander-Villa_Caro,56.06,1410,5.88,60.0
87.75,0,1.53,222,0,24,13.31,Colombia-Boyaca-Villa_de_Leyva,25.86,3453,12.5,87.78
101.58,0,2.29,49,7,58,12.48,Colombia-Cundinamarca-Villa_de_de_Ubate,20.94,8759,60.71,101.71
77.06,22,2.6,294,0,39,11.98,Colombia-Norte_Santander-Villa_del_Rosario,22.85,19913,46.43,77.15
78.83,0,2.32,0,0,43,15.68,Colombia-Cauca-Villa_rica,30.66,3926,100.0,78.86
99.98,2,5.26,3,0,0,33.75,Colombia-Putumayo-Villagarzon,35.68,5474,26.87,99.98
84.42,0,2.86,34,0,51,20.76,Colombia-Cundinamarca-Villagomez,42.95,475,15.38,84.42
73.3,0,4.85,15,1,17,23.21,Colombia-Tolima-Villahermosa,28.36,2517,16.67,73.3
83.49,0,2.78,34,0,51,13.12,Colombia-Caldas-Villamaria,12.5,10764,30.77,83.7
92.77,0,0.6,49,0,39,37.65,Colombia-Bolivar-Villanueva,34.4,4771,33.33,93.02
106.81,0,1.56,465,0,39,17.11,Colombia-Santander-Villanueva,34.4,1058,14.29,106.81
118.45,0,3.31,202,0,55,35.32,Colombia-Casanare-Villanueva,34.4,5826,12.5,118.45
86.51,0,3.35,237,0,62,15.47,Colombia-La_Guajira-Villanueva,34.4,5954,0.0,86.58
85.7,0,4.26,222,0,24,15.99,Colombia-Cundinamarca-Villapinzon,25.85,4966,52.17,85.7
94.72,0,5.09,51,9,44,25.88,Colombia-Tolima-Villarrica,35.46,1136,15.38,94.72
92.66,13,1.33,284,2,147,22.54,Colombia-Meta-Villavicencio,17.07,103799,66.23,92.74
63.19,2,4.78,8,0,46,22.11,Colombia-Huila-Villavieja,40.0,1823,71.43,63.19
99.54,3,2.9,34,0,51,14.9,Colombia-Cundinamarca-Villeta,21.34,5215,26.47,99.65
106.71,1,4.56,49,7,58,16.1,Colombia-Cundinamarca-Viota,38.46,2669,6.12,106.71
71.12,0,2.33,222,0,24,17.27,Colombia-Boyaca-Viracacha,38.02,741,8.33,71.12
65.92,0,6.87,308,0,318,37.17,Colombia-Meta-Vistahermosa,53.86,6353,42.03,65.92
85.41,6,6.0,15,1,17,14.93,Colombia-Caldas-Viterbo,20.82,2803,31.58,85.44
68.43,1,3.22,34,0,51,22.62,Colombia-Cundinamarca-Yacopi,64.73,3684,8.18,68.43
79.72,0,0.73,0,5,2,27.52,Colombia-Nariño-Yacuanquer,63.39,2254,30.43,79.72
79.67,6,3.06,9,0,16,12.76,Colombia-Huila-Yaguara,21.84,1815,70.0,79.67
60.75,0,4.31,62,2,23,15.8,Colombia-Antioquia-Yali,44.94,2117,52.0,60.75
81.17,1,3.72,1,0,5,14.6,Colombia-Antioquia-Yarumal,28.26,11372,80.0,81.34
77.57,0,3.48,282,102,208,41.43,Colombia-Vaupes-Yavarate,78.52,379,33.33,77.57
82.44,0,2.24,1,0,5,16.21,Colombia-Antioquia-Yolombo,40.63,5494,66.67,82.44
97.24,0,7.37,294,0,39,21.73,Colombia-Antioquia-Yondo,59.05,4275,27.66,97.24
108.25,6,3.77,145,1,33,17.9,Colombia-Casanare-Yopal,24.47,33205,5.95,108.34
88.2,1,2.57,0,0,43,14.98,Colombia-Valle_Del_Cauca-Yotoco,26.59,2908,16.67,88.2
90.05,0,1.83,0,0,43,12.72,Colombia-Valle_Del_Cauca-Yumbo,17.95,22212,100.0,90.64
91.2,0,0.63,185,1,18,26.49,Colombia-Bolivar-Zambrano,55.92,2831,60.0,91.2
108.06,0,5.46,465,0,39,11.35,Colombia-Santander-Zapatoca,18.11,1725,16.0,108.06
97.53,0,6.3,75,3,9,37.36,Colombia-Magdalena-Zapayan,77.76,2183,38.46,97.53
100.37,0,3.72,100,0,23,23.97,Colombia-Antioquia-Zaragoza,64.3,7754,32.69,100.37
84.44,1,2.1,0,0,10,13.59,Colombia-Valle_Del_Cauca-Zarzal,17.34,8545,5.0,84.46
97.96,1,0.99,222,0,24,25.51,Colombia-Boyaca-Zetaquira,38.08,981,0.0,97.96
64.3,0,4.35,49,7,58,18.77,Colombia-Cundinamarca-Zipacon,30.57,1311,50.0,64.3
87.03,0,4.32,222,0,24,12.13,Colombia-Cundinamarca-Zipaquira,13.0,26153,91.43,87.22
116.3,2,3.1,75,3,9,20.9,Colombia-Magdalena-Zona_Bananera,44.22,18334,40.98,116.41
